NDVI,NDWI,VH,VV,Rainfall,Moisture_Stress
0.8487267198783732,-0.7396280400572246,-15.448149520268611,-12.154187130536386,18.531933426300803,High
0.8348646034816247,-0.7208616780045352,-19.51231907827262,-12.877191020143542,18.531933426300803,High
0.7915861453842723,-0.6801895998884706,-19.62023657733324,-9.929947484531908,18.531933426300803,High
0.8055591467356173,-0.7210104744300678,-18.79360350028611,-11.384499592822696,18.531933426300803,High
0.7942273166689684,-0.6690647482014388,-23.858340254748963,-11.979619329634566,18.531933426300803,High
0.8340574632095304,-0.7105882352941176,-17.577660829799825,-10.81117828436863,18.531933426300803,High
-0.5417256011315418,0.6881616939364774,-29.237954755019537,-22.834848767005514,18.531933426300803,Low
0.724346947611488,-0.6534735676722945,-18.268204142582206,-11.854681221829008,18.531933426300803,High
0.5961566457999709,-0.5807381776239908,-15.6091211757416,-9.409155334451109,18.531933426300803,Moderate
0.7144238517324738,-0.6030741410488246,-19.71281061232682,-11.972093945311611,18.531933426300803,High
0.1829004329004329,-0.3212450891508008,-23.03260297797361,-13.326650705949014,18.531933426300803,Moderate
0.4657457005920496,-0.5475517190058045,-16.44633434545847,-11.004051456811116,18.531933426300803,Moderate
0.6487557457600254,-0.6445849802371542,-17.601517384787783,-11.862088179819004,18.531933426300803,High
0.1847931742088778,-0.4593587867500333,-26.31066042677994,-13.751736906528134,18.531933426300803,Moderate
0.1312584573748308,0.0088915234143449,-18.94754156376075,-11.34664043388502,18.531933426300803,Low
0.8296056884292179,-0.7208171206225681,-17.347435408820257,-11.451262207854016,18.531933426300803,High
0.2308681672025723,-0.3620352250489236,-19.000036523133723,-10.6713817655857,18.531933426300803,Moderate
0.8780773739742087,-0.7772354115819836,-20.10610450720101,-13.915599498857512,18.531933426300803,High
0.4745398039684437,-0.4862650602409638,-20.97262933173318,-10.631690418074973,18.531933426300803,Moderate
0.3336575875486381,-0.4322277357012274,-19.71525962373603,-13.040856151656232,18.531933426300803,Moderate
0.711044776119403,-0.5781938325991189,-20.38096848031192,-13.13154495012514,18.531933426300803,Moderate
0.2349272349272349,-0.4126040428061831,-18.182445185630595,-12.877051064184164,18.531933426300803,Moderate
0.2853499574950411,-0.4002160827288162,-17.76009567325438,-11.27990326335966,18.531933426300803,Moderate
0.3658798283261802,-0.4552729351243212,-17.89042123703534,-11.105202602402588,18.531933426300803,Moderate
0.7174427782162589,-0.6368286445012787,-17.953927342639886,-10.501953175572073,18.531933426300803,High
0.3172915500839395,-0.4666666666666667,-18.94000581397108,-14.139031794051771,18.531933426300803,Moderate
